潮流計算条件名,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,繝吶・繧ｹ繧ｱ繝ｼ繧ｹ,
8.49,275.96738,276.61861,280.34215,275.35166,278.53806,270.02140,277.76252,279.30097,279.65975,278.48934,507.12973,510.53166,509.27913,507.08437,504.48310,493.38454,502.93428,278.97466,279.47197,508.59058,504.05562,502.56950,503.18193,501.44517,504.88049,500.96917,498.21812,499.89161,496.50028,494.50433,495.46400,487.73709,487.82572,484.08917,480.87955,505.87368,507.76803,276.40716,275.79481,274.01885,271.97507,268.29969,266.22114,277.68204,274.93086,272.49120,279.70610,287.27392,480.73187,491.31086,506.92362,
8.5,275.94007,276.63054,280.34388,275.31933,278.49777,269.88713,277.75472,279.31451,279.67574,278.50701,507.07006,510.55366,509.27746,507.00951,504.38237,493.07525,502.92313,278.99501,279.49272,508.62765,503.97217,502.47681,503.10069,501.34671,504.82267,500.86582,498.09015,499.76823,496.37061,494.33872,495.35429,487.48496,487.56611,483.76802,480.50109,505.91183,507.81125,276.35507,275.73974,273.94775,271.88346,268.15692,266.04405,277.64913,274.86220,272.43013,279.73000,287.29165,480.33988,491.18981,506.84613,
8.51,275.91572,276.64260,280.34723,275.28881,278.46138,269.76161,277.75118,279.32894,279.69177,278.52481,507.01296,510.57315,509.27383,506.93679,504.28593,492.78557,502.91741,279.01465,279.51180,508.66342,503.89570,502.39342,503.02714,501.25885,504.76879,500.77200,497.97672,499.65528,496.25635,494.19302,495.26054,487.26135,487.33705,483.48233,480.15928,505.94932,507.85041,276.30897,275.69119,273.88521,271.80319,268.03076,265.88665,277.61906,274.79981,272.37853,279.74885,287.31060,479.99999,491.09837,506.77389,
8.52,275.89247,276.65424,280.35031,275.25974,278.42722,269.64441,277.75065,279.34454,279.70846,278.54278,506.95902,510.59169,509.26989,506.86783,504.19581,492.51688,502.91950,279.03579,279.53173,508.69977,503.82471,502.31677,502.95949,501.17874,504.71902,500.68688,497.87492,499.55273,496.15595,494.06326,495.18201,487.06174,487.13157,483.22469,479.84976,505.99086,507.89142,276.26649,275.64687,273.82896,271.73160,267.91756,265.74460,277.59117,274.74302,272.33514,279.76809,287.33093,479.69148,491.02128,506.70528,
8.53,275.87084,276.66555,280.35359,275.23226,278.39598,269.53579,277.75360,279.36136,279.72587,278.56127,506.90961,510.60957,509.26703,506.80327,504.11338,492.26990,502.93028,279.05851,279.55255,508.73721,503.76159,502.24966,502.90042,501.10942,504.67569,500.61327,497.78774,499.46314,496.07253,493.95272,495.12151,486.88960,486.95344,482.99897,479.57611,506.03700,507.93439,276.22912,275.60838,273.78073,271.67054,267.81929,265.62004,277.56671,274.69330,272.30157,279.78792,287.35276,479.41840,490.96170,506.64097,
8.54,275.85094,276.67666,280.35719,275.20653,278.36762,269.43601,277.76003,279.37945,279.74396,278.58022,506.86485,510.62697,509.26536,506.74349,504.03917,492.04525,502.95007,279.08294,279.57435,508.77577,503.70681,502.19256,502.85053,501.05149,504.63933,500.55170,497.71601,499.38735,496.00676,493.86221,495.07970,486.74592,486.80368,482.80627,479.33960,506.08790,507.97957,276.19728,275.57609,273.74092,271.62045,267.73662,265.51366,277.54606,274.65116,272.27828,279.80845,287.37620,479.18218,490.92042,506.58131,
8.55,275.83291,276.68758,280.36126,275.18266,278.34238,269.34519,277.77009,279.39883,279.76272,278.59959,506.82527,510.64414,509.26524,506.68871,503.97348,491.84313,502.97904,279.10897,279.59700,508.81535,503.66092,502.14612,502.81036,501.00541,504.61042,500.50282,497.66022,499.32581,495.95913,493.79236,495.05705,486.63136,486.68295,482.64724,479.14094,506.14345,508.02678,276.17129,275.55035,273.70988,271.58171,267.66985,265.42581,277.52950,274.61682,272.26554,279.82953,287.40125,478.98370,490.89810,506.52665,
8.56,275.81681,276.69833,280.36572,275.16063,278.32032,269.26348,277.78376,279.41955,279.78219,278.61936,506.79076,510.66083,509.26656,506.63888,503.91638,491.66396,503.01701,279.13667,279.62060,508.85600,503.62390,502.11024,502.77984,500.97120,504.58890,500.46653,497.62040,499.27855,495.92972,493.74318,495.05362,486.54610,486.59137,482.52222,478.98042,506.20377,508.07607,276.15116,275.53118,273.68763,271.55436,267.61916,265.35667,277.51704,274.59038,272.26336,279.85123,287.42790,478.82336,490.89482,506.47700,
8.57,275.80271,276.70882,280.37060,275.14060,278.30156,269.19095,277.80111,279.44151,279.80232,278.63955,506.76155,510.67716,509.26942,506.59424,503.86810,491.50789,503.06427,279.16601,279.64509,508.89754,503.59607,502.08527,502.75928,500.94926,504.57507,500.44316,497.59683,499.24588,495.91881,493.71502,495.06959,486.49046,486.52929,482.43153,478.85847,506.26880,508.12745,276.13700,275.51865,273.67434,271.53856,267.58470,265.30646,277.50875,274.57199,272.27190,279.87349,287.45613,478.70156,490.91080,506.43247,
8.58,275.79065,276.71918,280.37591,275.12251,278.28606,269.12764,277.82215,279.46479,279.82313,278.66007,506.73771,510.69301,509.27383,506.55484,503.82876,491.37509,503.12078,279.19699,279.67046,508.94010,503.57741,502.07120,502.74855,500.93937,504.56882,500.43267,497.58953,499.22779,495.92635,493.70784,495.10500,486.46444,486.49681,482.37523,478.77520,506.33860,508.18086,276.12883,275.51282,273.66995,271.53429,267.56649,265.27520,277.50465,274.56160,272.29114,279.89627,287.48596,478.61841,490.94605,506.39325,
8.59,275.78072,276.72928,280.38168,275.10651,278.27390,269.07378,277.84674,279.48931,279.84454,278.68096,506.71929,510.70857,509.27979,506.52093,503.79843,491.26589,503.18635,279.22961,279.69669,508.98343,503.56793,502.06804,502.74783,500.94169,504.57013,500.43517,497.59847,499.22439,495.95249,493.72169,495.15983,486.46823,486.49397,482.35351,478.73086,506.41298,508.23617,276.12670,275.51367,273.67454,271.54160,267.56459,265.26302,277.50482,274.55934,272.32109,279.91961,287.51730,478.57419,491.00047,506.35940,
8.6,275.77285,276.73915,280.38788,275.09248,278.26501,269.02933,277.87493,279.51511,279.86660,278.70210,506.70642,510.72371,509.28736,506.49226,503.77709,491.18024,503.26097,279.26380,279.72377,509.02760,503.56781,502.07591,502.75713,500.95624,504.57919,500.45061,497.62374,499.23566,495.99698,493.75656,495.23395,486.50169,486.52077,482.36632,478.72534,506.49196,508.29345,276.13064,275.52131,273.68811,271.56049,267.57903,265.26984,277.50918,274.56516,272.36168,279.94338,287.55021,478.56879,491.07412,506.33091,
8.61,275.76718,276.74879,280.39447,275.08058,278.25950,268.99430,277.90670,279.54215,279.88929,278.72354,506.69909,510.73837,509.29636,506.46907,503.76481,491.11828,503.34454,279.29956,279.75167,509.07260,503.57693,502.09469,502.77632,500.98294,504.59576,500.47886,497.66517,499.26150,496.05992,493.81238,495.32723,486.56482,486.57706,482.41353,478.75869,506.57541,508.35252,276.14057,275.53560,273.71056,271.59089,267.60970,265.29566,277.51773,274.57902,272.41283,279.96767,287.58463,478.60229,491.16677,506.30784,
8.62,275.76360,276.75823,280.40148,275.07074,278.25734,268.96878,277.94200,279.57045,279.91260,278.74524,506.69724,510.75256,509.30685,506.45143,503.76159,491.08002,503.43692,279.33690,279.78035,509.11826,503.59523,502.12425,502.80541,501.02168,504.61990,500.51999,497.72269,499.30191,496.14111,493.88894,495.43962,486.65747,486.66286,482.49525,478.83078,506.66332,508.41355,276.15654,275.55652,273.74187,271.63274,267.65658,265.34046,277.53042,274.60094,272.47451,279.99242,287.62060,478.67450,491.27835,506.29032,
8.63,275.76226,276.76734,280.40886,275.06304,278.25849,268.95277,277.98079,279.59992,279.93643,278.76717,506.70105,510.76627,509.31877,506.43927,503.76749,491.06556,503.53819,279.37575,279.80986,509.16457,503.62277,502.16478,502.84427,501.07247,504.65149,500.57381,497.79627,499.35684,496.24047,493.98628,495.57090,486.77945,486.77793,482.61109,478.94159,506.75559,508.47626,276.17847,275.58409,273.78203,271.68598,267.71958,265.40410,277.54724,274.63079,272.54662,280.01753,287.65797,478.78537,491.40871,506.27834,
8.64,275.76308,276.77619,280.41660,275.05744,278.26304,268.94631,278.02304,279.63060,279.96085,278.78924,506.71047,510.77950,509.33218,506.43265,503.78233,491.07492,503.64810,279.41611,279.84011,509.21160,503.65949,502.21604,502.89291,501.13517,504.69053,500.64027,497.88567,499.42616,496.35780,494.10412,495.72095,486.93076,486.92217,482.76111,479.09084,506.85215,508.54081,276.20633,275.61825,273.83092,271.75054,267.79866,265.48657,277.56815,274.66865,272.62905,280.04307,287.69678,478.93474,491.55763,506.27178,
8.65,275.76610,276.78478,280.42469,275.05403,278.27088,268.94939,278.06871,279.66243,279.98583,278.81156,506.72537,510.79214,509.34690,506.43164,503.80635,491.10806,503.76648,279.45787,279.87109,509.25916,503.70538,502.27797,502.95126,501.20974,504.73684,500.71931,497.99091,499.50978,496.49298,494.24231,495.88951,487.11100,487.09530,482.94494,479.27842,506.95294,508.60703,276.24013,275.65890,273.88849,271.82632,267.89363,265.58767,277.59313,274.71437,272.72171,280.06897,287.73704,479.12234,491.72494,506.27095,
8.66,275.77124,276.79301,280.43302,275.05268,278.28203,268.96193,278.11765,279.69545,280.01131,278.83392,506.74582,510.80412,509.36288,506.43599,503.83919,491.16483,503.89314,279.50108,279.90279,509.30721,503.76010,502.35033,503.01903,501.29586,504.79031,500.81044,498.11155,499.60735,496.64557,494.40053,496.07623,487.31983,487.29700,483.16222,479.50375,507.05773,508.67468,276.27967,275.70591,273.95456,271.91308,268.00430,265.70721,277.62201,274.76780,272.82434,280.09516,287.77864,479.34777,491.91019,506.27548,
8.67,275.77859,276.80088,280.44171,275.05350,278.29652,268.98401,278.16991,279.72951,280.03727,278.85644,506.77174,510.81550,509.38010,506.44594,503.88104,491.24515,504.02802,279.54566,279.93518,509.35566,503.82376,502.43312,503.09622,501.39350,504.85086,500.91392,498.24750,499.71893,496.81562,494.57860,496.28091,487.55702,487.52695,483.41268,479.76673,507.16645,508.74406,276.32494,275.75928,274.02908,272.01082,268.13056,265.84506,277.65483,274.82896,272.93691,280.12168,287.82152,479.61086,492.11332,506.28555,
8.68,275.78875,276.80894,280.45138,275.05704,278.31500,269.01612,278.22577,279.76475,280.06366,278.87883,506.80554,510.82903,509.40311,506.46466,503.93641,491.35157,504.17286,279.59107,279.96715,509.40311,503.90118,502.53081,503.18795,501.50633,504.92376,501.03444,498.40182,499.84944,497.00665,494.77866,496.50648,487.82450,487.78555,483.69679,480.07023,507.27826,508.81207,276.37985,275.82251,274.11464,272.12135,268.27338,266.00165,277.69541,274.90101,273.06122,280.14509,287.86581,479.90879,492.33350,506.30271,
8.69,275.80104,276.81651,280.46125,275.06268,278.33684,269.05782,278.28504,279.80133,280.09084,278.90171,506.84422,510.84036,509.42498,506.48731,503.99852,491.48092,504.32557,279.63876,280.00118,509.45288,503.98535,502.63721,503.28684,501.62989,505.00154,501.16545,498.57152,499.99219,497.21453,494.99953,496.75003,488.12175,488.07523,484.01695,480.41210,507.39592,508.88509,276.43830,275.89028,274.20788,272.24279,268.43274,266.17810,277.73784,274.97946,273.19534,280.17253,287.91170,480.25015,492.57463,506.32530,
8.7,275.81527,276.82356,280.47108,275.07032,278.36156,269.10866,278.34716,279.83884,280.11841,278.92460,506.88767,510.85055,509.44710,506.51503,504.06837,491.63282,504.48525,279.68764,280.03570,509.50283,504.07708,502.75260,503.39371,501.76328,505.08481,501.30683,498.75453,500.14699,497.43742,495.23792,497.00916,488.44451,488.39048,484.36737,480.78838,507.51686,508.95929,276.50164,275.96348,274.30837,272.37381,268.60606,266.37112,277.78330,275.06452,273.33796,280.20017,287.95868,480.62569,492.83105,506.35290,
8.71,275.83140,276.83012,280.48098,275.07992,278.38929,269.16872,278.41207,279.87726,280.14640,278.94751,506.93613,510.85967,509.46993,506.54775,504.14640,491.80737,504.65184,279.73760,280.07081,509.55307,504.17662,502.87712,503.50869,501.90687,505.17404,501.45876,498.95123,500.31412,497.67572,495.49416,497.28408,488.79316,488.73165,484.74836,481.19953,507.64108,509.03475,276.57005,276.04226,274.41634,272.51461,268.79362,266.58096,277.83199,275.15634,273.48930,280.22793,288.00677,481.03607,493.10321,506.38556,
8.72,275.84966,276.83625,280.49095,275.09159,278.42007,269.23796,278.47977,279.91663,280.17473,278.97036,506.98954,510.86789,509.49347,506.58572,504.23247,492.00460,504.82541,279.78868,280.10641,509.60350,504.28408,503.01099,503.63195,502.06071,505.26935,501.62160,499.16157,500.49376,497.92939,495.76828,497.57481,489.16760,489.09867,485.15987,481.64549,507.76845,509.11129,276.64352,276.12664,274.53188,272.66524,268.99538,266.80766,277.88411,275.25511,273.64934,280.25596,288.05591,481.48122,493.39098,506.42347,
8.73,275.86979,276.84189,280.50098,275.10530,278.45381,269.31631,278.55015,279.95682,280.20338,278.99318,507.04783,510.87534,509.51761,506.62887,504.32658,492.22425,505.00566,279.84080,280.14250,509.65405,504.39930,503.15380,503.76326,502.22450,505.37050,501.79487,499.38527,500.68557,498.19812,496.05981,497.88097,489.56737,489.49096,485.60134,482.12555,507.89887,509.18895,276.72197,276.21653,274.65477,272.82547,269.21109,267.05087,277.93941,275.36054,273.81788,280.28402,288.10604,481.96056,493.69407,506.46657,
8.74,275.89191,276.84700,280.51108,275.12100,278.49052,269.40366,278.62313,279.99783,280.23236,279.01596,507.11089,510.88160,509.54241,506.67709,504.42868,492.46600,505.19246,279.89391,280.17899,509.70471,504.52203,503.30544,503.90249,502.39807,505.47737,501.97846,499.62205,500.88930,498.48157,496.36844,498.20217,489.99196,489.90807,486.07224,482.63919,508.03220,509.26751,276.80534,276.31179,274.78485,272.99510,269.44047,267.31028,277.99793,275.47263,273.99472,280.31225,288.15715,482.47343,494.01209,506.51473,
8.75,275.91585,276.85159,280.52114,275.13870,278.53009,269.49994,278.69863,280.03966,280.26163,279.03861,507.17866,510.88685,509.56768,506.73032,504.53836,492.72957,505.38540,279.94790,280.21587,509.75531,504.65214,503.46559,504.04924,502.58100,505.58978,502.17193,499.87146,501.10465,498.77915,496.69352,498.53787,490.44061,490.34929,486.57170,483.18556,508.16828,509.34702,276.89339,276.41221,274.92190,273.17383,269.68311,267.58544,278.05946,275.59104,274.17955,280.34051,288.20914,483.01905,494.34453,506.56790,
8.76,275.94165,276.85562,280.53114,275.15827,278.57241,269.60497,278.77648,280.08215,280.29117,279.06114,507.25091,510.89102,509.59331,506.78831,504.65554,493.01463,505.58424,280.00275,280.25314,509.80592,504.78923,503.63404,504.20338,502.77305,505.70732,502.37495,500.13310,501.33109,499.09049,497.03467,498.88748,490.91271,490.81403,487.09911,483.76387,508.30680,509.42731,276.98603,276.51767,275.06566,273.36138,269.93868,267.87602,278.12388,275.71564,274.37213,280.36880,288.26195,483.59662,494.69081,506.62583,
8.77,275.96915,276.85907,280.54104,275.17978,278.61742,269.71860,278.85667,280.12529,280.32090,279.08353,507.32738,510.89406,509.61924,506.85114,504.77988,493.32073,505.78874,280.05835,280.29068,509.85646,504.93312,503.81035,504.36449,502.97385,505.82987,502.58720,500.40644,501.56832,499.41504,497.39128,499.25059,491.40748,491.30148,487.65355,484.37318,508.44765,509.50831,277.08297,276.62795,275.21591,273.55747,270.20678,268.18151,278.19105,275.84618,274.57209,280.39712,288.31549,484.20522,495.05043,506.68859,
8.78,275.99836,276.86192,280.55077,275.20309,278.66506,269.84075,278.93899,280.16909,280.35083,279.10575,507.40808,510.89585,509.64534,506.91861,504.91142,493.64752,505.99855,280.11467,280.32851,509.90683,505.08356,503.99429,504.53228,503.18307,505.95725,502.80821,500.69124,501.81592,499.75231,497.76286,499.62664,491.92432,491.81101,488.23437,485.01277,508.59076,509.58991,277.18417,276.74285,275.37244,273.76175,270.48704,268.50155,278.26091,275.98246,274.77918,280.42538,288.36971,484.84406,495.42290,506.75595,
8.79,276.02918,276.86415,280.56038,275.22823,278.71525,269.97122,279.02334,280.21334,280.38090,279.12782,507.49272,510.89638,509.67145,506.99055,505.04959,493.99456,506.21343,280.17158,280.36650,509.95690,505.24008,504.18550,504.70650,503.40021,506.08897,503.03769,500.98681,502.07353,500.10169,498.14874,500.01496,492.46234,492.34179,488.84055,485.68147,508.73572,509.67199,277.28934,276.86218,275.53495,273.97394,270.77897,268.83554,278.33320,276.12421,274.99305,280.45361,288.42452,485.51208,495.80756,506.82789,
8.8,276.06150,276.86572,280.56976,275.25511,278.76783,270.10981,279.10962,280.25809,280.41106,279.14962,507.58106,510.89561,509.69744,507.06679,505.19425,494.36128,506.43295,280.22901,280.40470,510.00679,505.40245,504.38350,504.88675,503.62504,506.22487,503.27510,501.29277,502.34044,500.46271,498.54821,500.41491,493.02059,492.89295,489.47117,486.37840,508.88240,509.75442,277.39827,276.98567,275.70309,274.19366,271.08214,269.18303,278.40775,276.27118,275.21335,280.48170,288.47986,486.20826,496.20381,506.90407,
8.81,276.09530,276.86664,280.57880,275.28363,278.82264,270.25640,279.19767,280.30320,280.44128,279.17115,507.67303,510.89346,509.72331,507.14713,505.34505,494.74725,506.65683,280.28684,280.44295,510.05626,505.57047,504.58807,505.07271,503.85702,506.36464,503.52013,501.60849,502.61641,500.83470,498.96085,500.82594,493.59843,493.46370,490.12536,487.10248,509.03064,509.83715,277.51088,277.11320,275.87670,274.42057,271.39612,269.54351,278.48449,276.42309,275.43981,280.50970,288.53559,486.93168,496.61103,506.98435,
8.82,276.13044,276.86684,280.58756,275.31373,278.87978,270.41070,279.28737,280.34864,280.47154,279.19243,507.76821,510.88983,509.74876,507.23147,505.50175,495.15191,506.88469,280.34506,280.48128,510.10537,505.74356,504.79871,505.26392,504.09579,506.50793,503.77214,501.93352,502.90084,501.21701,499.38580,501.24741,494.19484,494.05313,490.80202,487.85254,509.18013,509.92000,277.62677,277.24439,276.05540,274.65428,271.72037,269.91639,278.56314,276.57973,275.67194,280.53753,288.59168,487.68109,497.02862,507.06863,
8.83,276.16683,276.86634,280.59595,275.34540,278.93896,270.57263,279.37857,280.39434,280.50173,279.21341,507.86656,510.88476,509.77373,507.31957,505.66405,495.57477,507.11632,280.40352,280.51960,510.15401,505.92154,505.01513,505.46014,504.34095,506.65444,504.03088,502.26730,503.19332,501.60915,499.82250,501.67865,494.80891,494.66041,491.50026,488.62761,509.33069,510.00285,277.74587,277.37913,276.23895,274.89449,272.05442,270.30116,278.64368,276.74079,275.90952,280.56513,288.64803,488.45547,497.45589,507.15673,
8.84,276.20446,276.86503,280.60392,275.37861,279.00013,270.74184,279.47118,280.44020,280.53189,279.23413,507.96771,510.87815,509.79823,507.41142,505.83166,496.01519,507.35122,280.46213,280.55786,510.20211,506.10405,505.23680,505.66095,504.59200,506.80393,504.29577,502.60925,503.49325,502.01029,500.27013,502.11889,495.43977,495.28447,492.21888,489.42637,509.48203,510.08558,277.86792,277.51714,276.42699,275.14070,272.39777,270.69719,278.72580,276.90594,276.15208,280.59251,288.70455,489.25364,497.89220,507.24852,
8.85,276.23731,276.85989,280.60565,275.40975,279.05691,270.91436,279.56038,280.48469,280.56113,279.25396,508.04859,510.85907,509.79912,507.49457,505.98001,496.45826,507.57080,280.51822,280.59467,510.24824,506.24985,505.41568,505.82069,504.79835,506.91545,504.52125,502.90692,503.75670,502.37292,500.67425,502.52342,496.03298,495.86672,492.89906,490.19444,509.62520,510.16468,277.96731,277.63247,276.59228,275.36480,272.72084,271.07372,278.78750,277.05134,276.37565,280.61890,288.75897,490.04191,498.30946,507.33352,
8.86,276.28180,276.85956,280.61739,275.44840,279.12673,271.10055,279.65899,280.53189,280.59169,279.27435,508.17484,510.85830,509.84180,507.60311,506.17778,496.94335,507.82657,280.57900,280.63368,510.29634,506.47640,505.68938,506.06960,505.10454,507.10553,504.83644,503.30895,504.10759,502.83086,501.18840,503.01743,496.73957,496.57089,493.70405,491.08168,509.78482,510.24973,278.11719,277.79901,276.81186,275.64582,273.10551,271.51561,278.89165,277.24433,276.64706,280.64617,288.81729,490.90895,498.78332,507.44015,
8.87,276.32248,276.85602,280.62398,275.48567,279.19325,271.29057,279.75498,280.57789,280.62142,279.29392,508.28350,510.84733,509.86427,507.70515,506.35988,497.43360,508.06993,280.63768,280.67148,510.34266,506.67030,505.92434,506.28203,505.37044,507.26217,505.11730,503.67194,504.42713,503.25578,501.66476,503.48115,497.41516,497.23974,494.47763,491.94515,509.93764,510.33163,278.24675,277.94545,277.01167,275.90804,273.47381,271.94209,278.97787,277.42034,276.90260,280.67263,288.87384,491.77191,499.24299,507.54195,
8.88,276.36392,276.85162,280.62991,275.52409,279.26131,271.48692,279.85182,280.62378,280.65093,279.31317,508.39400,510.83428,509.88555,507.80982,506.54572,497.93828,508.31485,280.69610,280.70902,510.38826,506.86753,506.16366,506.49780,505.64116,507.42078,505.40262,504.04143,504.75228,503.68750,502.14982,503.95137,498.10386,497.92227,495.26778,492.82756,510.09029,510.41299,278.37854,278.09435,277.21492,276.17489,273.84935,272.37758,279.06510,277.59946,277.16171,280.69879,288.93019,492.65373,499.70904,507.64650,
8.89,276.40601,276.84635,280.63522,275.56356,279.33058,271.68926,279.94922,280.66941,280.68013,279.33189,508.50600,510.81938,509.90540,507.91681,506.73485,498.45701,508.56107,280.75419,280.74613,510.43284,507.06697,506.40571,506.71589,505.91505,507.58028,505.69129,504.41569,505.08171,504.12440,502.64162,504.42666,498.80370,498.61610,496.07205,493.72679,510.24234,510.49352,278.51186,278.24498,277.42076,276.44548,274.23113,272.82085,279.15286,277.78098,277.42358,280.72442,288.98625,493.55245,500.18007,507.75349,
8.9,276.44863,276.84022,280.63981,275.60402,279.40106,271.89739,280.04710,280.71479,280.70898,279.35018,508.61931,510.80263,509.92388,508.02612,506.92701,498.98931,508.80820,280.81182,280.78284,510.47671,507.26855,506.65039,506.93595,506.19197,507.74062,505.98305,504.79436,505.41514,504.56619,503.13979,504.90648,499.51401,499.32063,496.88977,494.64202,510.39386,510.57327,278.64660,278.39729,277.62910,276.71958,274.61877,273.27154,279.24111,277.96472,277.68801,280.74967,289.04188,494.46717,500.65571,507.86275,
8.91,276.49174,276.83320,280.64371,275.64542,279.47262,272.11112,280.14535,280.75980,280.73750,279.36805,508.73369,510.78409,509.94104,508.13770,507.12222,499.53443,509.05621,280.86903,280.81910,510.51962,507.47198,506.89733,507.15792,506.47151,507.90167,506.27750,505.17708,505.75221,505.01233,503.64375,505.39035,500.23395,500.03487,497.71988,495.57206,510.54460,510.65207,278.78265,278.55104,277.83962,276.99685,275.01180,273.72904,279.32979,278.15044,277.95466,280.77445,289.09709,495.39673,501.13529,507.97427,
8.92,276.53524,276.82530,280.64680,275.68768,279.54524,272.33011,280.24380,280.80438,280.76553,279.38536,508.84897,510.76365,509.95660,508.25125,507.31999,500.09161,509.30446,280.92561,280.85483,510.56147,507.67678,507.14612,507.38120,506.75321,508.06308,506.57409,505.56308,506.09243,505.46205,504.15254,505.87738,500.96232,500.75781,498.56105,496.51548,510.69421,510.72973,278.91974,278.70597,278.05199,277.27681,275.40962,274.19266,279.41863,278.33792,278.22308,280.79868,289.15174,496.33971,501.61821,508.08781,
8.93,276.57386,276.81415,280.64424,275.72820,279.61355,272.55126,280.33874,280.84746,280.79261,279.40198,508.95178,510.73593,509.95654,508.36051,507.50524,500.65243,509.54175,280.98019,280.88942,510.60200,507.85351,507.36117,507.57259,506.99997,508.19641,506.84047,505.91391,506.40512,505.88119,504.62568,506.33579,501.65898,501.44446,499.36864,497.43268,510.83779,510.80465,279.03697,278.84126,278.24505,277.53780,275.78980,274.63911,279.49082,278.50927,278.47548,280.82199,289.20422,497.26406,502.07788,508.19534,
8.94,276.61631,276.80330,280.64434,275.77069,279.68600,272.77828,280.43564,280.89043,280.81943,279.41804,509.05579,510.70511,509.95827,508.47030,507.69591,501.22362,509.78070,281.03383,280.92312,510.64080,508.04412,507.59465,507.78061,507.26581,508.34155,507.12305,506.28614,506.73312,506.31887,505.12350,506.81090,502.38276,502.16317,500.20975,498.38004,510.97983,510.87779,279.16752,278.98974,278.45135,277.81278,276.18558,275.10284,279.57235,278.69125,278.73823,280.84457,289.25674,498.22366,502.55996,508.30865,
8.95,276.65867,276.79180,280.64332,275.81402,279.75885,273.01003,280.53242,280.93299,280.84582,279.43377,509.16857,510.67692,509.96464,508.58605,507.89434,501.80930,510.02419,281.08765,280.95672,510.67930,508.24410,507.83855,507.99787,507.54279,508.49491,507.41500,506.66940,507.07090,506.76626,505.63258,507.29471,503.11959,502.89476,501.06555,499.34468,511.12336,510.95098,279.30150,279.14181,278.66201,278.09274,276.58815,275.57442,279.65653,278.87716,279.00462,280.86693,289.30867,499.18708,503.03888,508.42386,
